age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,R
30,9,1,1,0,0,52,0
30,13,1,1,0,0,65,0
50,10,1,1,0,0,40,0
20,10,1,0,0,0,30,0
40,9,0,0,0,0,40,0
20,7,1,1,0,0,45,0
40,13,1,1,0,1902,40,1
30,9,1,1,0,0,40,0
20,7,1,1,0,0,40,0
40,9,1,1,0,0,35,0
30,4,1,0,0,0,30,0
30,9,1,0,0,0,20,0
30,15,1,1,0,0,50,1
30,6,1,0,0,0,40,0
50,9,1,0,0,0,38,0
20,10,0,0,594,0,35,0
30,11,1,1,0,0,40,0
40,14,1,0,0,0,22,0
20,9,1,0,0,0,40,0
30,13,0,1,0,0,40,0
30,5,1,1,4650,0,56,0
30,10,1,1,0,0,40,0
30,10,1,1,0,0,60,0
20,11,1,1,0,0,40,0
50,10,1,0,0,880,40,0
20,9,1,1,0,0,45,0
60,7,1,1,0,0,30,0
17,6,1,1,0,0,40,0
20,14,1,1,0,0,40,0
60,11,1,0,2964,0,30,0
20,9,1,1,0,0,60,0
20,10,0,0,0,0,40,0
60,9,1,0,0,2206,10,0
40,13,1,1,0,0,50,0
40,9,1,1,0,1485,40,0
30,14,0,1,0,0,40,0
50,9,1,0,0,0,25,0
30,9,1,1,0,0,50,0
30,13,1,1,0,0,40,0
20,5,1,1,0,0,40,0
30,10,1,1,0,0,44,0
30,13,1,1,8614,0,45,1
30,13,1,0,0,0,40,0
20,10,0,1,0,0,40,0
70,14,1,1,0,0,60,0
40,13,1,0,0,0,60,1
30,4,1,0,0,0,44,0
70,13,1,1,99999,0,20,1
40,14,1,1,0,0,40,0
40,9,0,0,0,0,30,0
40,1,1,1,0,0,40,0
30,9,0,0,0,0,20,0
20,6,1,1,0,0,40,0
20,9,1,1,0,0,60,0
18,10,1,1,0,0,40,0
30,9,1,0,0,0,40,0
30,10,1,1,0,0,30,0
30,9,1,1,0,0,50,0
50,9,0,1,0,0,60,0
20,9,1,0,0,0,20,0
50,6,0,1,0,0,45,0
19,10,1,0,0,0,30,0
50,9,1,1,0,0,40,0
30,3,1,1,0,0,40,0
40,9,1,1,0,0,40,0
30,9,1,1,0,0,40,0
50,11,1,1,3103,0,55,0
40,11,1,1,0,0,35,0
20,10,1,1,0,0,50,0
40,13,1,0,0,0,40,1
18,6,1,1,0,0,40,0
40,14,1,1,0,0,40,0
40,13,1,1,0,0,60,0
50,10,1,0,0,0,40,1
30,9,1,1,5178,0,50,1
70,11,1,0,0,0,14,0
50,10,1,1,0,0,40,0
30,9,1,1,0,0,40,0
40,13,1,1,0,1902,40,1
30,13,1,1,0,0,40,0
30,13,1,1,0,0,50,0
20,10,0,1,0,0,30,0
40,6,1,1,0,0,40,0
40,9,1,1,0,0,50,0
50,12,1,1,0,0,30,0
20,9,1,1,0,0,50,0
30,9,0,0,0,0,40,0
30,13,1,1,0,0,38,0
70,13,1,1,0,0,48,0
20,9,1,0,0,0,40,0
30,7,1,0,0,0,40,0
17,6,1,1,0,0,15,0
20,10,1,1,0,0,40,0
30,9,1,1,0,0,50,0
30,13,1,1,0,0,45,0
40,14,1,1,0,2001,60,0
40,13,1,1,0,0,45,0
40,11,1,1,0,0,48,0
40,10,1,1,0,0,40,0
40,15,0,1,0,0,50,1
60,9,1,1,0,0,20,0
30,9,1,0,0,0,20,0
50,13,1,1,0,0,40,0
70,2,1,0,0,0,20,0
20,10,1,1,0,0,40,0
40,9,1,0,0,0,40,0
40,9,1,0,0,0,48,0
50,3,1,1,0,0,48,0
40,9,1,1,0,0,40,0
20,9,1,1,0,0,55,0
30,13,1,0,7688,0,45,1
20,9,1,1,0,0,40,0
40,10,1,1,0,0,45,0
19,10,1,0,0,0,20,0
20,9,1,0,594,0,15,0
20,10,1,0,0,0,15,0
30,13,1,1,0,0,50,0
20,10,1,0,0,0,50,0
30,9,1,1,0,0,40,0
30,10,0,0,0,0,40,0
30,10,1,1,0,0,40,0
20,14,1,1,0,0,40,0
20,9,1,0,0,0,30,0
50,9,1,0,0,0,30,0
30,13,1,1,0,0,60,0
60,4,1,1,0,0,40,0
60,9,1,0,0,0,40,0
50,9,1,1,0,0,40,0
30,2,1,0,0,0,40,0
30,9,1,1,0,0,40,0
50,13,1,1,8614,0,50,1
40,4,1,0,0,0,40,0
30,15,1,1,7688,0,45,1
30,14,1,1,0,0,20,0
30,13,1,1,0,0,40,0
50,13,0,1,0,0,40,0
30,9,1,1,0,0,40,0
30,10,1,0,0,0,38,0
20,13,1,0,0,0,40,0
30,13,1,1,10520,0,45,1
30,10,1,0,0,0,50,0
50,10,1,1,0,0,40,0
20,10,0,1,0,0,40,0
20,14,1,0,0,0,30,0
30,9,1,0,0,0,40,0
20,12,1,0,0,0,65,0
30,13,0,1,0,1564,52,0
40,13,1,1,0,0,30,0
50,10,0,1,0,0,40,0
30,13,1,1,0,0,40,0
50,13,1,1,0,0,40,0
30,12,1,1,0,0,45,0
20,10,1,1,0,0,32,0
30,13,1,0,0,0,50,1
20,13,0,0,0,0,40,0
60,9,0,1,0,0,4,0
30,12,1,0,0,0,50,0
40,6,0,0,0,0,35,0
40,10,1,1,0,0,40,0
50,9,1,0,0,0,43,0
40,13,1,1,15024,0,45,1
30,10,1,1,0,0,13,1
50,14,1,1,0,0,60,0
50,9,1,1,2174,0,40,0
20,9,1,0,0,0,40,0
40,9,1,1,0,0,48,0
70,10,1,1,2653,0,70,0
50,4,0,1,0,0,40,0
20,9,1,1,0,0,50,0
40,10,1,1,0,0,50,0
60,14,1,1,0,0,50,0
60,13,1,1,3103,0,40,0
40,10,1,0,0,2415,6,1
30,9,1,0,0,0,40,0
60,10,1,1,0,0,22,0
18,8,1,0,0,0,12,0
30,13,1,1,0,0,40,0
40,13,1,1,0,0,45,0
50,9,1,0,0,1617,40,0
19,10,1,0,0,1602,40,0
20,10,0,1,0,0,40,0
19,10,1,1,0,0,60,0
30,14,1,1,0,0,40,0
30,13,1,1,0,2824,50,1
40,10,1,0,0,0,40,0
30,9,1,0,0,0,40,0
50,14,1,1,0,0,40,0
20,9,0,0,0,0,40,0
19,10,1,0,0,0,35,0
30,11,1,1,0,0,40,0
60,10,1,1,0,0,45,0
40,10,1,1,0,0,55,0
20,9,1,1,0,1628,40,0
40,10,1,1,0,0,35,0
50,13,1,1,0,0,60,0
20,9,1,1,0,0,55,0
20,13,1,1,0,0,40,0
50,10,1,0,0,0,40,1
30,12,1,0,0,0,40,0
30,9,1,1,0,1669,50,0
19,10,1,0,0,0,20,0
20,9,0,1,0,0,30,0
40,13,1,0,0,0,35,0
20,9,1,1,0,0,35,0
50,9,1,1,0,1887,60,1
40,10,0,1,0,0,40,0
30,9,1,0,0,0,36,0
40,9,1,1,0,0,50,0
20,2,1,1,0,0,40,0
30,13,0,0,0,0,36,0
50,10,1,0,0,0,40,1
30,16,1,1,0,0,99,0
40,13,1,1,0,0,40,0
40,9,1,0,0,0,40,0
40,9,1,1,0,1876,40,1
30,9,1,1,0,0,55,0
40,5,0,1,0,0,40,0
50,9,1,1,0,0,40,0
20,12,1,0,0,0,45,0
40,14,1,1,0,0,40,0
20,11,1,1,0,0,40,0
20,10,1,0,0,0,25,0
40,9,1,0,5013,0,20,0
30,13,1,0,10520,0,40,1
30,10,1,1,0,0,48,0
40,15,1,1,0,0,60,1
20,10,1,1,0,0,60,0
30,9,1,1,0,0,45,0
50,9,1,1,0,0,60,0
50,16,1,1,25236,0,45,1
50,10,1,1,3137,0,42,0
40,10,1,1,0,0,40,0
30,9,1,1,0,0,60,0
20,9,1,0,0,0,35,0
50,9,1,1,4386,0,40,1
40,11,0,0,0,0,40,1
30,13,1,1,0,1977,45,1
40,13,1,1,0,0,45,0
20,10,0,1,0,0,40,0
20,10,1,1,0,0,20,0
20,12,1,1,0,0,40,0
19,9,1,0,0,0,40,0
60,10,1,1,9386,0,72,1
30,13,1,0,0,0,35,0
30,5,0,1,0,0,40,0
20,9,1,1,0,0,30,0
30,13,1,1,0,0,43,0
20,9,1,1,0,0,45,0
20,9,1,1,0,0,36,0
20,9,0,1,0,0,20,0
40,10,1,1,0,0,40,0
40,9,1,0,0,0,40,0
20,10,1,1,0,0,20,0
20,12,0,0,0,0,40,0
17,7,1,0,0,0,40,0
20,9,1,0,0,0,16,0
50,9,0,1,0,0,30,0
20,9,1,0,0,0,40,0
19,7,1,1,0,0,20,0
60,11,1,1,0,0,40,0
30,10,1,1,0,0,40,0
30,7,1,0,0,0,70,0
40,13,1,1,0,0,50,0
20,10,1,1,0,0,2,0
50,10,1,0,0,0,24,0
20,13,1,0,14344,0,50,1
20,9,1,1,0,0,38,0
40,10,1,1,15024,0,50,1
40,13,1,1,0,0,80,0
40,9,1,0,0,0,45,0
50,11,1,1,0,0,50,0
40,10,1,0,0,0,55,1
50,14,1,0,0,0,40,1
20,9,1,1,0,0,40,0
60,16,1,0,0,0,40,1
20,12,1,1,0,0,20,0
30,9,1,1,0,0,43,0
60,2,1,1,0,0,20,0
50,9,1,1,0,0,53,0
20,10,1,1,0,0,40,0
40,16,1,1,0,0,45,0
60,9,1,1,0,0,20,0
50,13,1,1,99999,0,43,1
20,10,1,0,0,0,40,0
20,13,1,1,0,0,35,0
20,14,1,1,0,0,55,0
20,7,1,1,0,0,40,0
20,9,0,0,0,0,40,0
70,9,1,0,0,0,12,0
40,13,1,1,0,0,50,0
30,7,1,1,0,0,65,0
30,11,1,1,5178,0,52,1
40,9,1,1,0,0,48,0
60,9,1,1,0,0,20,0
40,15,1,1,0,0,60,1
50,14,1,1,0,1977,45,1
60,4,1,1,0,0,10,0
20,13,1,1,0,1876,38,0
50,7,1,0,0,0,50,0
40,9,1,0,1471,0,40,0
19,9,1,1,0,0,16,0
17,8,0,0,0,0,40,0
20,11,1,0,0,0,45,0
40,10,1,1,0,0,40,0
50,9,1,0,0,0,40,0
50,11,1,1,7298,0,40,1
30,13,1,1,0,1902,50,1
30,9,1,1,14344,0,40,1
20,10,1,0,0,0,20,0
20,9,0,1,0,0,40,0
40,13,1,1,0,0,40,0
40,13,1,1,0,0,50,0
50,4,0,1,0,0,40,0
30,11,1,1,0,0,40,0
50,10,1,1,0,0,40,0
30,10,1,0,0,0,35,0
20,13,1,1,0,0,39,0
30,12,1,1,0,0,40,0
20,10,1,1,0,0,40,0
30,9,1,1,0,0,40,0
30,13,0,0,0,0,40,0
20,9,1,1,0,0,48,0
40,9,1,0,0,0,60,0
30,9,0,0,0,0,30,0
30,16,1,0,0,0,60,0
20,10,1,1,0,0,15,0
40,9,1,0,0,0,20,0
60,10,1,1,6514,0,40,0
30,14,1,1,7688,0,65,1
60,13,1,1,0,0,30,0
50,14,1,0,0,2559,40,1
30,12,1,0,0,0,25,0
20,10,1,0,0,0,8,0
20,9,0,0,0,0,40,0
30,9,1,1,0,0,40,0
50,10,1,1,0,0,40,0
40,9,1,1,0,0,70,0
30,10,1,1,0,0,40,0
40,15,1,1,99999,0,40,1
30,9,1,0,0,0,24,0
60,4,1,1,2414,0,40,0
30,15,1,1,10520,0,50,1
19,9,1,0,0,0,40,0
30,13,0,0,0,0,40,0
20,13,1,1,0,0,40,0
30,10,1,1,0,0,50,0
30,10,1,1,0,0,50,0
30,8,1,1,0,0,40,0
40,10,1,1,0,0,40,0
30,15,1,1,99999,0,45,1
30,10,1,1,0,0,50,0
30,10,1,1,0,0,66,0
30,9,1,0,2036,0,20,0
40,9,1,1,0,0,42,0
30,10,1,0,0,0,40,0
30,7,0,1,0,0,40,0
40,10,0,0,0,0,35,0
20,11,0,1,0,0,40,0
20,10,1,1,0,1719,30,0
50,9,1,1,0,0,40,0
40,3,1,1,0,0,40,0
20,10,1,0,0,0,10,0
60,13,1,1,0,0,24,0
20,10,1,1,0,0,40,0
20,2,1,1,0,0,40,0
30,13,1,0,0,0,55,1
60,14,0,1,0,0,50,0
30,6,0,1,0,1590,40,0
30,10,0,1,0,0,40,0
17,7,1,0,0,0,40,0
20,10,1,0,0,0,40,0
30,15,1,1,0,0,60,1
30,13,1,1,0,0,40,0
60,11,1,1,0,0,40,0
40,9,1,1,0,0,47,0
30,13,1,1,0,0,40,0
20,9,1,0,0,0,40,0
30,11,1,1,0,0,40,0
40,7,1,1,0,0,40,0
19,9,0,1,0,0,30,0
40,10,1,1,0,0,40,0
30,14,1,1,0,0,60,0
30,9,1,1,0,2051,40,0
30,13,1,0,0,0,55,1
30,9,1,1,0,0,40,0
40,9,0,1,0,0,40,0
40,13,1,1,15024,0,50,1
30,9,0,0,0,0,40,0
30,9,1,1,0,0,45,0
40,5,1,1,0,0,40,0
60,11,1,1,0,0,40,0
30,13,0,1,0,0,40,0
18,10,1,1,0,0,35,0
20,10,1,0,0,0,40,0
20,9,1,1,0,0,40,0
70,9,1,1,0,0,20,0
40,9,1,1,0,0,40,0
50,9,1,1,7298,0,40,1
50,9,0,0,0,0,40,0
40,8,1,1,7298,0,40,1
20,9,1,0,0,0,25,0
20,13,1,1,0,0,20,0
50,3,1,1,0,0,45,0
20,15,1,1,0,0,50,0
30,7,0,1,0,0,40,0
70,16,1,1,0,0,40,0
40,13,1,0,0,0,40,1
50,9,1,1,0,0,15,0
20,9,1,1,0,0,35,0
50,10,1,1,0,0,45,0
20,9,1,1,0,0,40,0
40,13,1,0,0,0,50,1
30,14,0,1,0,0,40,0
60,9,1,0,8614,0,50,1
40,11,1,0,0,0,32,0
20,13,1,1,0,0,40,0
30,9,1,1,3325,0,40,0
50,9,1,1,0,0,48,0
40,10,1,1,0,0,50,0
20,9,1,1,0,0,40,0
60,9,1,0,0,0,44,1
19,9,1,0,0,0,40,0
30,9,1,1,0,0,40,0
50,16,1,1,0,1977,43,1
18,10,1,0,0,0,20,0
50,10,1,0,0,0,40,1
30,13,1,1,0,0,40,0
40,10,1,1,0,0,40,0
20,6,0,0,0,0,48,0
70,10,0,1,0,0,35,0
30,13,1,0,0,0,24,0
20,9,1,1,0,0,35,0
20,11,1,0,0,0,30,0
40,10,0,1,7298,0,50,1
20,10,1,1,0,0,25,0
40,9,1,1,0,0,55,0
50,9,1,0,0,0,35,0
19,10,1,0,0,0,20,0
30,9,1,1,0,0,40,0
30,14,1,1,0,0,48,0
20,9,0,1,0,0,40,0
40,9,1,0,0,0,40,0
20,10,1,0,0,0,30,0
30,12,1,1,0,0,45,0
20,7,1,1,0,0,40,0
30,10,0,0,0,0,35,0
40,6,1,0,0,0,40,0
20,11,1,1,0,0,40,0
30,9,0,0,0,0,40,0
60,10,1,1,7298,0,40,1
40,6,1,1,0,0,40,0
20,13,1,1,0,0,20,0
30,10,1,1,0,0,65,0
20,9,0,0,0,0,40,0
40,10,1,1,3325,0,45,0
