age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,R
20,Private,12,Never-married,Adm-clerical,Not-in-family,1,1,0,0,40,United-States,0
30,?,9,Separated,?,Unmarried,1,0,0,0,20,United-States,0
30,Private,4,Never-married,Other-service,Unmarried,0,0,0,0,14,Trinadad&Tobago,0
20,Private,9,Never-married,Adm-clerical,Unmarried,0,0,0,0,30,United-States,0
30,Private,14,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,45,United-States,1
60,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,1,1,0,0,44,United-States,0
60,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,60,United-States,1
20,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,0
17,Private,7,Never-married,Other-service,Own-child,1,0,0,0,15,United-States,0
40,Private,11,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,1
50,Private,9,Married-civ-spouse,Farming-fishing,Husband,0,1,0,0,49,Mexico,0
30,Private,14,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,40,United-States,1
60,?,7,Divorced,?,Not-in-family,0,0,0,0,40,United-States,0
40,Local-gov,12,Married-civ-spouse,Farming-fishing,Husband,1,1,0,0,30,United-States,0
60,Private,9,Divorced,Transport-moving,Not-in-family,1,1,0,0,60,United-States,0
20,State-gov,10,Divorced,Protective-serv,Other-relative,1,1,0,0,45,United-States,0
20,Local-gov,9,Never-married,Handlers-cleaners,Other-relative,0,1,0,0,40,United-States,0
30,Private,11,Married-civ-spouse,Tech-support,Husband,1,1,0,0,45,United-States,1
60,Private,10,Married-civ-spouse,Protective-serv,Husband,1,1,0,0,38,United-States,1
20,Private,10,Never-married,Sales,Not-in-family,1,1,0,0,25,United-States,0
18,Private,10,Never-married,Handlers-cleaners,Own-child,0,1,0,0,30,United-States,0
50,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,45,United-States,1
40,Local-gov,14,Divorced,Prof-specialty,Unmarried,1,0,5455,0,45,United-States,1
50,Private,10,Married-civ-spouse,Sales,Husband,1,1,0,0,45,United-States,1
20,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,40,Outlying-US(Guam-USVI-etc),0
30,Private,9,Divorced,Exec-managerial,Not-in-family,1,1,0,0,35,United-States,0
40,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,1,1,0,0,60,United-States,1
40,Private,9,Divorced,Craft-repair,Not-in-family,1,1,0,0,30,United-States,0
50,Private,9,Divorced,Adm-clerical,Not-in-family,1,0,0,0,40,United-States,0
60,Private,5,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,0
40,Private,10,Married-civ-spouse,Craft-repair,Husband,1,1,7688,0,40,United-States,1
17,?,6,Never-married,?,Own-child,1,0,0,0,15,United-States,0
30,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,60,United-States,1
60,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,50,United-States,1
50,Private,10,Married-spouse-absent,Adm-clerical,Not-in-family,1,0,14084,0,16,United-States,1
40,Private,10,Married-civ-spouse,Sales,Husband,1,1,0,0,40,United-States,1
50,Private,9,Married-civ-spouse,Other-service,Husband,1,1,0,0,60,United-States,1
30,Private,13,Never-married,Prof-specialty,Not-in-family,0,0,0,0,40,United-States,0
30,Private,9,Never-married,Other-service,Own-child,1,1,0,0,40,United-States,0
20,Private,10,Never-married,Transport-moving,Not-in-family,1,1,0,0,48,United-States,0
30,Private,13,Never-married,Sales,Not-in-family,1,1,0,0,48,United-States,0
20,Private,10,Never-married,Sales,Not-in-family,1,0,0,0,40,United-States,0
60,Self-emp-not-inc,11,Married-civ-spouse,Farming-fishing,Husband,1,1,0,0,25,United-States,0
60,Self-emp-not-inc,2,Widowed,Other-service,Not-in-family,0,0,0,0,20,United-States,0
20,Private,9,Never-married,Other-service,Own-child,0,0,0,0,30,United-States,0
30,State-gov,10,Divorced,Adm-clerical,Unmarried,1,0,0,0,15,United-States,0
50,Private,10,Widowed,Craft-repair,Not-in-family,1,1,0,0,40,United-States,0
40,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0,0,84,United-States,1
40,Private,13,Married-civ-spouse,Farming-fishing,Husband,1,1,0,0,60,United-States,1
40,Private,10,Married-civ-spouse,Sales,Husband,0,1,15024,0,99,United-States,1
30,Private,9,Never-married,Sales,Not-in-family,1,0,0,1980,40,United-States,0
50,Private,10,Married-civ-spouse,Sales,Husband,1,1,3137,0,50,United-States,1
40,Private,9,Married-civ-spouse,Sales,Husband,1,1,0,0,40,United-States,1
19,?,5,Never-married,?,Not-in-family,1,0,0,0,25,United-States,0
60,Local-gov,9,Widowed,Adm-clerical,Unmarried,1,0,0,0,25,United-States,0
60,?,14,Married-civ-spouse,?,Husband,1,1,0,0,50,United-States,1
30,Private,9,Married-civ-spouse,Protective-serv,Own-child,1,1,0,0,45,United-States,0
50,Private,5,Married-civ-spouse,Machine-op-inspct,Husband,0,1,0,0,40,United-States,0
30,Private,11,Divorced,Transport-moving,Not-in-family,1,1,0,0,50,United-States,0
70,Private,10,Divorced,Other-service,Not-in-family,1,1,0,0,80,United-States,1
40,Private,10,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,40,United-States,1
50,Private,13,Never-married,Prof-specialty,Not-in-family,1,1,0,0,40,United-States,0
30,Local-gov,7,Never-married,Other-service,Unmarried,1,0,0,0,23,United-States,0
30,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0,1848,48,United-States,1
40,Private,13,Married-civ-spouse,Exec-managerial,Husband,0,1,0,0,60,China,1
40,Private,9,Divorced,Other-service,Unmarried,1,0,0,0,36,United-States,0
20,?,13,Never-married,?,Own-child,1,1,0,0,35,United-States,0
50,Private,13,Divorced,Sales,Not-in-family,1,0,0,0,60,United-States,1
20,Private,9,Never-married,Other-service,Not-in-family,1,0,0,0,45,United-States,0
19,Private,9,Never-married,Transport-moving,Own-child,1,1,0,0,35,United-States,0
50,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,1
60,Private,9,Widowed,Sales,Not-in-family,1,0,8614,0,50,France,1
20,Private,10,Never-married,Adm-clerical,Own-child,0,1,0,0,50,United-States,0
40,?,10,Married-civ-spouse,?,Wife,1,0,0,0,25,United-States,1
50,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,1,1,0,0,40,United-States,1
40,Private,9,Married-civ-spouse,Adm-clerical,Husband,1,1,0,0,40,Mexico,0
60,Private,10,Married-civ-spouse,Transport-moving,Husband,0,1,0,0,20,United-States,1
30,?,9,Divorced,?,Unmarried,1,0,0,0,20,United-States,0
40,Private,11,Married-civ-spouse,Craft-repair,Husband,0,1,0,0,40,?,1
30,State-gov,10,Never-married,Tech-support,Unmarried,0,0,0,0,40,United-States,0
20,Private,10,Never-married,Sales,Own-child,0,0,0,0,40,United-States,0
30,Private,12,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,55,United-States,1
30,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,1,0,0,0,55,United-States,1
20,Private,10,Never-married,Other-service,Own-child,0,1,0,0,42,United-States,0
20,Private,12,Never-married,Exec-managerial,Not-in-family,1,1,0,0,65,United-States,0
20,Private,9,Divorced,Craft-repair,Not-in-family,1,1,4650,0,50,Ireland,1
20,Private,10,Married-civ-spouse,Sales,Husband,1,1,0,0,25,El-Salvador,0
40,Private,11,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,40,United-States,1
40,Private,9,Married-civ-spouse,Exec-managerial,Wife,1,0,0,0,43,United-States,1
30,Private,11,Never-married,Transport-moving,Not-in-family,1,1,0,0,40,United-States,0
50,Private,9,Widowed,Craft-repair,Unmarried,1,1,8614,0,52,Mexico,1
50,Private,10,Widowed,Exec-managerial,Unmarried,1,0,0,0,40,United-States,0
40,Private,1,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,Nicaragua,0
40,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,1,1,7688,0,45,United-States,1
20,Private,9,Never-married,Craft-repair,Own-child,1,1,0,0,40,United-States,0
60,Self-emp-not-inc,4,Married-civ-spouse,Farming-fishing,Husband,1,1,0,0,30,United-States,0
30,Private,12,Divorced,Machine-op-inspct,Not-in-family,1,0,0,0,50,United-States,0
60,Private,9,Separated,Sales,Not-in-family,1,0,0,0,32,United-States,0
30,Private,9,Divorced,Adm-clerical,Unmarried,1,0,0,0,40,United-States,0
30,Private,9,Never-married,Other-service,Not-in-family,1,0,0,0,56,United-States,0
70,Private,11,Married-civ-spouse,Machine-op-inspct,Husband,1,1,9386,0,50,United-States,1
40,Private,10,Divorced,Adm-clerical,Own-child,1,0,0,0,40,United-States,0
40,Local-gov,13,Divorced,Protective-serv,Not-in-family,1,1,0,0,40,United-States,1
20,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0,0,45,United-States,0
40,Private,10,Married-civ-spouse,Exec-managerial,Husband,1,1,99999,0,55,United-States,1
40,Local-gov,14,Married-civ-spouse,Exec-managerial,Husband,0,1,0,1977,50,United-States,1
30,Private,13,Never-married,Exec-managerial,Own-child,1,1,0,0,40,United-States,0
30,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0,0,40,United-States,0
30,Private,12,Never-married,Prof-specialty,Unmarried,0,0,0,0,36,United-States,0
60,Self-emp-inc,10,Widowed,Sales,Not-in-family,1,0,14084,0,60,United-States,1
20,Private,10,Never-married,Sales,Own-child,1,0,0,0,20,United-States,0
40,Private,9,Divorced,Craft-repair,Not-in-family,1,1,0,0,35,United-States,0
20,Self-emp-not-inc,9,Never-married,Craft-repair,Own-child,1,1,0,0,40,United-States,0
20,Private,13,Never-married,Sales,Other-relative,1,1,0,0,40,United-States,0
20,Private,10,Never-married,Adm-clerical,Own-child,1,0,0,0,30,United-States,0
60,Self-emp-inc,14,Married-civ-spouse,Sales,Husband,1,1,0,0,40,United-States,1
18,Private,7,Never-married,Sales,Own-child,0,0,0,1602,20,United-States,0
30,?,9,Never-married,?,Unmarried,0,0,0,0,40,United-States,0
60,Self-emp-not-inc,11,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,50,United-States,1
20,Private,9,Never-married,Handlers-cleaners,Not-in-family,1,1,0,0,45,United-States,0
30,Private,9,Divorced,Exec-managerial,Not-in-family,1,1,0,0,40,United-States,0
30,Local-gov,14,Never-married,Prof-specialty,Unmarried,1,0,0,0,43,United-States,0
20,Private,13,Never-married,Prof-specialty,Not-in-family,1,1,0,0,55,United-States,0
20,Private,12,Married-civ-spouse,Adm-clerical,Wife,0,0,0,0,37,India,1
30,Private,9,Divorced,Transport-moving,Not-in-family,1,1,0,0,40,United-States,0
18,Private,7,Never-married,Prof-specialty,Own-child,1,0,0,0,16,United-States,0
30,Local-gov,13,Divorced,Prof-specialty,Unmarried,1,1,0,0,40,United-States,0
20,?,10,Married-civ-spouse,?,Husband,1,1,0,419,20,Mexico,0
40,Private,12,Never-married,Adm-clerical,Not-in-family,1,0,0,0,40,United-States,0
40,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,7688,0,70,United-States,1
20,Private,9,Never-married,Other-service,Not-in-family,1,1,0,0,40,United-States,0
40,Private,12,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,45,United-States,1
20,Private,5,Never-married,Transport-moving,Not-in-family,1,1,0,0,50,United-States,0
50,Private,9,Divorced,Adm-clerical,Not-in-family,1,0,0,0,40,United-States,0
70,?,5,Married-civ-spouse,?,Husband,1,1,3471,0,40,United-States,1
40,Private,13,Married-civ-spouse,Other-service,Husband,0,1,0,0,72,Philippines,1
30,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,0,1,0,0,55,United-States,1
20,Private,10,Never-married,Farming-fishing,Own-child,1,1,0,0,40,United-States,0
30,Private,9,Divorced,Craft-repair,Unmarried,1,1,0,0,40,United-States,0
40,Private,14,Divorced,Exec-managerial,Not-in-family,1,0,0,0,50,United-States,1
30,?,10,Married-civ-spouse,?,Husband,1,1,0,0,40,United-States,0
20,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,0
50,Self-emp-inc,11,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,40,United-States,1
20,Private,12,Never-married,Adm-clerical,Not-in-family,1,0,0,0,15,United-States,0
20,Private,13,Never-married,Prof-specialty,Not-in-family,1,1,0,0,50,United-States,0
50,Local-gov,10,Divorced,Exec-managerial,Unmarried,0,0,0,0,35,United-States,0
20,Self-emp-inc,13,Never-married,Adm-clerical,Own-child,1,1,0,0,40,South,0
50,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,1,1,0,0,45,United-States,1
40,Local-gov,9,Married-civ-spouse,Machine-op-inspct,Husband,0,1,0,0,40,United-States,0
20,?,7,Divorced,?,Not-in-family,1,0,0,0,40,United-States,0
50,Private,10,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,45,United-States,1
30,Private,10,Never-married,Other-service,Not-in-family,1,1,0,0,40,United-States,0
50,Private,13,Married-civ-spouse,Adm-clerical,Wife,1,0,2885,0,30,United-States,1
20,Private,9,Never-married,Adm-clerical,Not-in-family,1,0,0,0,25,United-States,0
50,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,49,United-States,1
30,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0,0,40,United-States,0
20,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0,0,40,United-States,0
30,Private,9,Divorced,Exec-managerial,Not-in-family,1,1,0,0,80,United-States,1
50,Private,9,Divorced,Exec-managerial,Unmarried,1,0,0,0,40,United-States,0
18,Private,9,Never-married,Sales,Own-child,1,0,0,0,28,United-States,0
50,Self-emp-not-inc,12,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,40,United-States,1
30,Private,9,Never-married,Exec-managerial,Own-child,1,0,0,0,40,United-States,0
30,Private,9,Never-married,Handlers-cleaners,Own-child,1,1,0,0,60,United-States,0
20,Private,9,Never-married,Adm-clerical,Own-child,1,0,0,0,40,United-States,0
40,Private,12,Divorced,Transport-moving,Not-in-family,1,1,0,0,55,United-States,0
20,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,48,United-States,0
30,Self-emp-inc,13,Never-married,Exec-managerial,Not-in-family,1,1,0,0,55,United-States,1
40,Private,9,Divorced,Machine-op-inspct,Own-child,0,0,0,0,40,United-States,0
50,Self-emp-not-inc,5,Separated,Craft-repair,Not-in-family,1,1,0,0,40,United-States,0
20,Private,12,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,45,United-States,1
40,Private,9,Divorced,Craft-repair,Not-in-family,1,1,0,0,40,United-States,0
60,?,7,Widowed,?,Not-in-family,1,0,3674,0,35,United-States,0
40,State-gov,9,Separated,Adm-clerical,Own-child,1,0,0,0,40,United-States,0
30,Local-gov,13,Separated,Prof-specialty,Not-in-family,1,0,0,0,40,United-States,0
20,Private,11,Never-married,Craft-repair,Not-in-family,1,1,0,0,30,United-States,0
20,Private,10,Never-married,Other-service,Other-relative,1,1,0,0,40,Nicaragua,0
40,Private,9,Never-married,Prof-specialty,Unmarried,0,0,0,0,28,United-States,0
50,Private,9,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,40,United-States,1
40,Private,14,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,45,United-States,1
20,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,0,0,0,0,40,United-States,1
50,Private,9,Married-civ-spouse,Other-service,Husband,1,1,0,0,50,Yugoslavia,1
40,Private,13,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,40,United-States,1
20,Private,13,Married-civ-spouse,Exec-managerial,Wife,1,0,0,0,45,United-States,1
20,Private,13,Never-married,Exec-managerial,Not-in-family,1,0,0,0,40,United-States,0
50,Private,14,Married-civ-spouse,Exec-managerial,Husband,0,1,0,0,40,United-States,1
20,Private,10,Never-married,Machine-op-inspct,Own-child,0,1,0,0,30,United-States,0
30,Private,9,Never-married,Handlers-cleaners,Not-in-family,1,1,594,0,50,United-States,0
30,Private,9,Divorced,Sales,Not-in-family,1,0,0,0,40,United-States,0
20,Private,9,Never-married,Adm-clerical,Not-in-family,1,1,0,0,50,United-States,0
20,Private,10,Separated,Sales,Unmarried,0,0,0,0,40,United-States,0
20,Private,10,Never-married,Other-service,Own-child,1,0,0,0,11,United-States,0
20,Private,10,Never-married,Prof-specialty,Not-in-family,0,1,0,0,40,United-States,0
18,Private,10,Never-married,Sales,Own-child,1,1,0,0,35,United-States,0
30,Private,9,Divorced,Tech-support,Own-child,1,1,0,0,45,United-States,0
30,Private,9,Never-married,Other-service,Not-in-family,0,0,0,0,40,?,0
50,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,98,United-States,1
30,Private,7,Separated,Machine-op-inspct,Other-relative,1,1,0,0,30,United-States,0
20,Self-emp-not-inc,9,Divorced,Transport-moving,Not-in-family,1,1,0,0,70,United-States,0
30,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,40,United-States,1
40,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,0,0,15024,0,40,United-States,1
20,Private,9,Never-married,Sales,Own-child,1,1,0,0,40,United-States,0
50,Private,13,Never-married,Adm-clerical,Unmarried,1,1,0,0,20,United-States,0
50,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,1,1,4386,0,40,United-States,1
30,Private,9,Married-civ-spouse,Adm-clerical,Husband,1,1,0,0,44,United-States,0
40,Private,9,Never-married,Other-service,Not-in-family,1,0,0,0,32,Columbia,0
20,Local-gov,9,Never-married,Other-service,Unmarried,0,0,0,0,40,United-States,0
50,Private,13,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,50,United-States,1
50,Private,10,Divorced,Exec-managerial,Not-in-family,1,0,0,0,36,United-States,0
30,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,0,1,0,0,40,United-States,0
20,Private,13,Never-married,Adm-clerical,Own-child,0,1,0,0,40,Taiwan,0
20,Private,13,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,40,United-States,1
50,Private,9,Divorced,Machine-op-inspct,Own-child,1,0,0,0,40,United-States,0
60,Private,10,Widowed,Sales,Not-in-family,1,0,0,0,15,United-States,0
50,Private,9,Married-civ-spouse,Adm-clerical,Husband,1,1,0,0,50,United-States,1
60,Private,9,Married-civ-spouse,Prof-specialty,Husband,1,1,0,0,45,United-States,1
60,?,13,Married-civ-spouse,?,Husband,1,1,7688,0,54,United-States,1
40,Federal-gov,14,Never-married,Prof-specialty,Not-in-family,1,0,0,0,40,United-States,1
40,Private,10,Never-married,Exec-managerial,Not-in-family,1,1,0,0,50,United-States,0
30,Private,10,Never-married,Adm-clerical,Own-child,0,0,0,0,40,United-States,0
30,Private,6,Never-married,Adm-clerical,Unmarried,0,0,0,0,40,United-States,0
20,Private,10,Never-married,Adm-clerical,Own-child,1,0,0,0,40,United-States,0
20,Private,10,Never-married,Craft-repair,Not-in-family,1,1,0,0,45,United-States,0
70,Private,9,Widowed,Sales,Other-relative,1,0,0,0,16,United-States,0
20,Private,10,Never-married,Other-service,Own-child,1,0,0,0,25,Germany,0
30,Local-gov,10,Never-married,Protective-serv,Not-in-family,1,0,0,0,40,United-States,0
40,Local-gov,10,Divorced,Other-service,Unmarried,1,0,0,0,40,United-States,0
30,Private,13,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,45,United-States,1
40,Private,9,Married-civ-spouse,Exec-managerial,Wife,1,0,0,0,30,United-States,1
20,?,10,Divorced,?,Unmarried,1,0,0,0,30,United-States,0
18,Private,7,Never-married,Other-service,Own-child,1,0,0,0,20,United-States,0
20,Private,7,Never-married,Craft-repair,Unmarried,1,1,0,0,40,United-States,0
60,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,1,1,0,1825,10,United-States,1
30,Local-gov,9,Never-married,Exec-managerial,Own-child,0,0,0,0,40,United-States,0
20,Private,12,Never-married,Sales,Own-child,1,0,0,0,40,United-States,0
50,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,20,United-States,0
19,?,10,Never-married,?,Own-child,1,0,0,0,40,United-States,0
60,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,40,United-States,1
40,Private,9,Married-civ-spouse,Craft-repair,Husband,1,1,0,0,40,United-States,1
30,Private,13,Married-civ-spouse,Exec-managerial,Husband,1,1,0,0,45,United-States,1
20,Private,10,Never-married,Protective-serv,Own-child,1,1,0,0,40,Mexico,0
